iid,id,gender,wave,round,order,position,partner,pid,dec,dec_o,match,attr,sinc,intel,fun,amb,shar,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like,prob,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,age,age_o,race,race_o,samerace,field_cd,career_c,income,int_corr,exphappy,expnum,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
412,16.0,1,15,18,2,3,15,393.0,0,0,0,5.0,8.0,9.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,5.0,7.0,7.0,6.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,95.0,1.0,1.0,1.0,1.0,1.0,27.0,22.0,2.0,2.0,1,8.0,7.0,,0.0,4.0,,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0
412,16.0,1,15,18,18,1,16,394.0,0,0,0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,9.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,95.0,1.0,1.0,1.0,1.0,1.0,27.0,24.0,2.0,2.0,1,8.0,7.0,,-0.34,4.0,,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0
412,16.0,1,15,18,10,11,17,395.0,0,0,0,7.0,8.0,8.0,9.0,8.0,5.0,6.0,7.0,7.0,7.0,,,5.0,5.0,7.0,7.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,95.0,1.0,1.0,1.0,1.0,1.0,27.0,33.0,2.0,2.0,1,8.0,7.0,,-0.31,4.0,,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0
412,16.0,1,15,18,5,6,18,396.0,0,1,0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,9.0,8.0,6.0,5.0,5.0,5.0,7.0,6.0,6.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,95.0,1.0,1.0,1.0,1.0,1.0,27.0,25.0,2.0,4.0,0,8.0,7.0,,-0.05,4.0,,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0
413,17.0,1,15,18,5,7,1,379.0,0,0,0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,5.0,7.0,3.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,38.0,2.0,2.0,1,8.0,8.0,,0.2,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,2,4,2,380.0,0,1,0,5.0,7.0,6.0,5.0,5.0,6.0,8.0,7.0,7.0,7.0,7.0,4.0,6.0,5.0,8.0,4.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,33.0,2.0,1.0,0,8.0,8.0,,0.62,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,3,5,3,381.0,0,1,0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,5.0,6.0,8.0,7.0,6.0,3.0,8.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,24.0,2.0,2.0,1,8.0,8.0,,0.08,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,15,17,4,382.0,0,1,0,7.0,6.0,6.0,5.0,6.0,5.0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,4.0,7.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,28.0,2.0,2.0,1,8.0,8.0,,0.35,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,6,8,5,383.0,0,1,0,7.0,7.0,6.0,6.0,6.0,7.0,9.0,9.0,10.0,8.0,,,7.0,7.0,10.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,27.0,2.0,2.0,1,8.0,8.0,,0.36,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,14,16,6,384.0,0,0,0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,10.0,10.0,8.0,10.0,7.0,8.0,7.0,6.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,23.0,2.0,2.0,1,8.0,8.0,,0.08,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,10,12,7,385.0,0,1,0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,6.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,25.0,2.0,2.0,1,8.0,8.0,,-0.14,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,12,14,8,386.0,0,1,0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,,,7.0,7.0,7.0,6.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,26.0,2.0,2.0,1,8.0,8.0,,0.26,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,11,13,9,387.0,0,0,0,9.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,25.0,2.0,2.0,1,8.0,8.0,,0.3,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,7,9,10,388.0,0,0,0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,5.0,5.0,3.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,24.0,2.0,2.0,1,8.0,8.0,,0.54,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,18,2,11,389.0,1,1,1,9.0,8.0,6.0,7.0,6.0,7.0,7.0,10.0,8.0,6.0,,,8.0,7.0,6.0,6.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,21.0,2.0,2.0,1,8.0,8.0,,0.36,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,16,18,12,390.0,0,1,0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,,5.0,6.0,8.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,30.0,2.0,4.0,0,8.0,8.0,,0.17,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,8,10,13,391.0,0,0,0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,28.0,2.0,2.0,1,8.0,8.0,,-0.4,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,13,15,14,392.0,0,1,0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,26.0,2.0,2.0,1,8.0,8.0,,0.17,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,1,3,15,393.0,0,0,0,6.0,8.0,6.0,6.0,6.0,5.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,22.0,2.0,2.0,1,8.0,8.0,,-0.01,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,17,1,16,394.0,0,0,0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0,5.0,7.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,24.0,2.0,2.0,1,8.0,8.0,,0.18,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,9,11,17,395.0,0,1,0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,9.0,8.0,8.0,9.0,8.0,6.0,5.0,8.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,33.0,2.0,2.0,1,8.0,8.0,,0.07,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
413,17.0,1,15,18,4,6,18,396.0,0,1,0,6.0,7.0,6.0,6.0,6.0,5.0,7.0,8.0,8.0,6.0,7.0,5.0,6.0,5.0,7.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,30.0,10.0,10.0,26.0,25.0,2.0,4.0,0,8.0,8.0,,0.14,8.0,,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
414,18.0,1,15,18,14,7,1,379.0,1,0,0,10.0,10.0,9.0,4.0,9.0,7.0,6.0,6.0,9.0,6.0,9.0,5.0,8.0,,6.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,38.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.21,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,11,4,2,380.0,1,0,0,10.0,10.0,10.0,9.0,9.0,5.0,5.0,6.0,,4.0,4.0,5.0,8.0,0.0,3.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,33.0,2.0,1.0,0,8.0,7.0,"55,080.00",-0.15,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,12,5,3,381.0,1,1,1,10.0,9.0,9.0,9.0,9.0,6.0,7.0,8.0,6.0,6.0,7.0,5.0,8.0,4.0,7.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,24.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.32,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,6,17,4,382.0,1,1,1,10.0,10.0,10.0,8.0,9.0,4.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,2.0,6.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,28.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.03,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,15,8,5,383.0,1,0,0,10.0,10.0,10.0,9.0,9.0,5.0,,,,,,,9.0,5.0,,,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,27.0,2.0,2.0,1,8.0,7.0,"55,080.00",0.14,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,5,16,6,384.0,1,1,1,10.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,9.0,7.0,10.0,7.0,8.0,,8.0,4.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,23.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.32,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,1,12,7,385.0,1,1,1,10.0,10.0,10.0,10.0,10.0,5.0,7.0,9.0,9.0,7.0,9.0,,8.0,5.0,7.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,25.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.49,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,3,14,8,386.0,1,0,0,10.0,10.0,10.0,10.0,10.0,5.0,7.0,6.0,6.0,6.0,6.0,,8.0,5.0,5.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,26.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.57,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,2,13,9,387.0,1,1,1,10.0,10.0,10.0,5.0,8.0,5.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,5.0,7.0,7.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,25.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.28,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,16,9,10,388.0,1,0,0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,5.0,5.0,4.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,24.0,2.0,2.0,1,8.0,7.0,"55,080.00",0.45,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,9,2,11,389.0,1,0,0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,10.0,10.0,6.0,10.0,2.0,9.0,5.0,6.0,7.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,21.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.01,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,7,18,12,390.0,1,1,1,6.0,6.0,5.0,4.0,3.0,0.0,6.0,8.0,8.0,6.0,8.0,,5.0,0.0,6.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,30.0,2.0,4.0,0,8.0,7.0,"55,080.00",-0.03,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,17,10,13,391.0,1,0,0,8.0,6.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,2.0,5.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,28.0,2.0,2.0,1,8.0,7.0,"55,080.00",0.07,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,4,15,14,392.0,1,0,0,10.0,10.0,10.0,9.0,10.0,5.0,6.0,6.0,7.0,3.0,7.0,1.0,9.0,5.0,4.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,26.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.34,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,10,3,15,393.0,1,1,1,10.0,10.0,10.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,9.0,4.0,6.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,22.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.51,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,8,1,16,394.0,1,0,0,7.0,8.0,6.0,5.0,6.0,1.0,4.0,6.0,7.0,5.0,9.0,2.0,7.0,2.0,3.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,24.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.26,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,18,11,17,395.0,1,0,0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,1.0,7.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,33.0,2.0,2.0,1,8.0,7.0,"55,080.00",-0.61,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
414,18.0,1,15,18,13,6,18,396.0,1,1,1,8.0,8.0,8.0,6.0,8.0,4.0,5.0,9.0,9.0,6.0,9.0,5.0,6.0,1.0,7.0,4.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,15.0,15.0,15.0,15.0,25.0,29.0,25.0,2.0,4.0,0,8.0,7.0,"55,080.00",-0.56,5.0,,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0
415,19.0,1,15,18,7,7,1,379.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,1.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,38.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.53,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,4,4,2,380.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,33.0,2.0,1.0,0,8.0,7.0,"52,318.00",0.16,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,5,5,3,381.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,8.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,24.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.51,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,17,17,4,382.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,10.0,4.0,4.0,5.0,5.0,8.0,5.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,28.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.39,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,8,8,5,383.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,5.0,5.0,,,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,27.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.17,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,16,16,6,384.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,23.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.49,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,12,12,7,385.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,8.0,4.0,9.0,1.0,5.0,5.0,2.0,,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,25.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.62,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
415,19.0,1,15,18,14,14,8,386.0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,,5.0,5.0,3.0,1.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,30.0,10.0,20.0,31.0,26.0,2.0,2.0,1,8.0,7.0,"52,318.00",0.55,4.0,,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
